Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.63401550e-05,2.37500000e-03
1.63801550e-05,8.17187500e-04
1.64201550e-05,-2.73125000e-03
1.64601550e-05,-1.87187500e-03
1.65001550e-05,2.09531250e-03
1.65401550e-05,-2.60000000e-03
1.65801550e-05,1.98437500e-03
1.66201550e-05,1.82343750e-03
1.66601550e-05,7.71875000e-04
1.67001550e-05,-2.34375000e-04
1.67401550e-05,1.45937500e-03
1.67801550e-05,-3.67187500e-04
1.68201550e-05,-2.10625000e-03
1.68601550e-05,-2.41250000e-03
1.69001550e-05,-1.68906250e-03
1.69401550e-05,3.67187500e-04
1.69801550e-05,-4.90625000e-04
1.70201550e-05,-7.03125000e-05
1.70601550e-05,2.01718750e-03
1.71001550e-05,-1.76562500e-04
1.71401550e-05,-1.02812500e-03
1.71801550e-05,2.64062500e-04
1.72201550e-05,-1.24375000e-03
1.72601550e-05,-1.45468750e-03
1.73001550e-05,3.67187500e-04
1.73401550e-05,1.40625000e-04
1.73801550e-05,9.21875000e-05
1.74201550e-05,2.18750000e-04
1.74601550e-05,9.10937500e-04
1.75001550e-05,1.56250000e-05
1.75401550e-05,-1.34375000e-04
1.75801550e-05,-2.07812500e-03
1.76201550e-05,-2.42187500e-04
1.76601550e-05,-8.00000000e-04
1.77001550e-05,-2.58906250e-03
1.77401550e-05,-1.10468750e-03
1.77801550e-05,1.08125000e-03
1.78201550e-05,-1.02812500e-03
1.78601550e-05,-3.26406250e-03
1.79001550e-05,-6.96875000e-04
1.79401550e-05,1.76718750e-03
1.79801550e-05,2.10312500e-03
1.80201550e-05,3.34375000e-04
1.80601550e-05,1.79687500e-04
1.81001550e-05,-2.25625000e-03
1.81401550e-05,-3.02656250e-03
1.81801550e-05,-5.37500000e-04
1.82201550e-05,1.70156250e-03
1.82601550e-05,2.06250000e-03
1.83001550e-05,1.03906250e-03
1.83401550e-05,7.53125000e-04
1.83801550e-05,6.56250000e-05
1.84201550e-05,-2.15937500e-03
1.84601550e-05,-3.78125000e-04
1.85001550e-05,-3.29687500e-03
1.85401550e-05,-7.32812500e-04
1.85801550e-05,-1.15000000e-03
1.86201550e-05,1.11562500e-03
1.86601550e-05,9.12500000e-04
1.87001550e-05,1.10156250e-03
1.87401550e-05,2.41406250e-03
1.87801550e-05,5.78906250e-03
1.88201550e-05,4.14375000e-03
1.88601550e-05,-1.60937500e-04
1.89001550e-05,-6.60937500e-04
1.89401550e-05,-2.11093750e-03
1.89801550e-05,-5.40625000e-03
1.90201550e-05,-1.94687500e-03
1.90601550e-05,-1.71875000e-03
1.91001550e-05,2.69062500e-03
1.91401550e-05,1.45312500e-03
1.91801550e-05,-2.40000000e-03
1.92201550e-05,-1.65468750e-03
1.92601550e-05,5.00000000e-05
1.93001550e-05,-2.15937500e-03
1.93401550e-05,-2.92187500e-04
1.93801550e-05,1.23437500e-04
1.94201550e-05,7.81250000e-06
1.94601550e-05,2.85468750e-03
1.95001550e-05,1.15156250e-03
1.95401550e-05,-8.75000000e-05
1.95801550e-05,2.28750000e-03
1.96201550e-05,-1.65625000e-03
1.96601550e-05,-1.11562500e-03
1.97001550e-05,-3.08593750e-03
1.97401550e-05,-1.34375000e-03
1.97801550e-05,-2.62500000e-04
1.98201550e-05,-9.59375000e-04
1.98601550e-05,1.50000000e-04
1.99001550e-05,2.34375000e-05
1.99401550e-05,1.90312500e-03
1.99801550e-05,1.96093750e-03
2.00201550e-05,2.26562500e-04
2.00601550e-05,-1.89062500e-04
2.01001550e-05,1.71875000e-05
2.01401550e-05,2.32031250e-03
2.01801550e-05,2.35156250e-03
2.02201550e-05,-8.23437500e-04
2.02601550e-05,2.54687500e-04
2.03001550e-05,1.68593750e-03
2.03401550e-05,8.09375000e-04
2.03801550e-05,-1.72343750e-03
2.04201550e-05,-1.43750000e-03
2.04601550e-05,-3.75000000e-04
2.05001550e-05,-3.21875000e-04
2.05401550e-05,-1.71875000e-04
2.05801550e-05,-2.23437500e-04
2.06201550e-05,-7.60937500e-04
2.06601550e-05,3.14062500e-04
2.07001550e-05,2.12500000e-04
2.07401550e-05,7.65625000e-04
2.07801550e-05,2.49375000e-03
2.08201550e-05,2.12500000e-04
2.08601550e-05,2.31875000e-03
2.09001550e-05,2.57656250e-03
2.09401550e-05,2.26718750e-03
2.09801550e-05,-8.62500000e-04
2.10201550e-05,1.21875000e-04
2.10601550e-05,-3.12031250e-03
2.11001550e-05,-3.18750000e-03
2.11401550e-05,-2.00000000e-04
2.11801550e-05,1.85156250e-03
2.12201550e-05,-1.76250000e-03
2.12601550e-05,-2.94687500e-03
2.13001550e-05,-3.28437500e-03
2.13401550e-05,1.67968750e-03
2.13801550e-05,7.54375000e-03
2.14201550e-05,7.19375000e-03
2.14601550e-05,-4.01718750e-03
2.15001550e-05,-4.65312500e-03
2.15401550e-05,3.81718750e-03
2.15801550e-05,2.27500000e-03
2.16201550e-05,3.50156250e-03
2.16601550e-05,-2.49843750e-03
2.17001550e-05,-4.09062500e-03
2.17401550e-05,-2.40156250e-03
2.17801550e-05,7.60937500e-04
2.18201550e-05,2.80000000e-03
2.18601550e-05,2.93593750e-03
2.19001550e-05,-2.61250000e-03
2.19401550e-05,-3.74375000e-03
2.19801550e-05,3.20781250e-03
2.20201550e-05,1.43750000e-03
2.20601550e-05,-1.76406250e-03
2.21001550e-05,-3.70312500e-03
2.21401550e-05,-4.40781250e-03
2.21801550e-05,1.53125000e-04
2.22201550e-05,5.57812500e-04
2.22601550e-05,1.76562500e-04
2.23001550e-05,-1.67968750e-03
2.23401550e-05,2.94687500e-03
2.23801550e-05,3.54218750e-03
2.24201550e-05,1.96406250e-03
2.24601550e-05,-1.17656250e-03
2.25001550e-05,-4.79843750e-03
2.25401550e-05,-4.86562500e-03
2.25801550e-05,-1.97343750e-03
2.26201550e-05,-1.31718750e-03
2.26601550e-05,1.37187500e-03
